Step,CPU,TotEng,KinEng,PotEng,E_vdwl,E_coul,E_long,Temp,Press,Volume,Density
6397000,23664.123,18859.796,18760.024,99.772258,-2914.8773,54812.801,-71949.905,364.234,59.572482,229750.84,1.339726
6398000,23667.706,18891.852,18650.225,241.62652,-2922.6028,54783.728,-71951.894,362.10221,-94.698643,230192.36,1.3371564
6399000,23671.425,18769.673,18532.842,236.83149,-2893.2797,54745.47,-71976.661,359.82315,-46.889843,230099.83,1.3376941
6400000,23675.607,18724.92,18624.581,100.33961,-2912.0781,54776.508,-71961.341,361.60431,-119.75161,229112.93,1.3434561
6401000,23679.332,18880.598,18732.532,148.06637,-2956.2053,54790.003,-71949.976,363.70023,-105.16052,228631.67,1.3462841
6402000,23682.921,19200.808,18710.314,490.49438,-2897.1846,54805.087,-71942.596,363.26885,14.247445,230168.73,1.3372936
6403000,23686.412,18747.913,18642.638,105.27519,-2888.1251,54819.775,-71941.615,361.9549,-27.724181,229399.5,1.3417779
6404000,23689.971,19034.807,18694.145,340.66219,-2862.8198,54876.414,-71934.035,362.95493,-112.47179,229870.19,1.3390305
6405000,23693.812,19233.191,18897.344,335.84703,-2804.1047,54904.931,-71954.559,366.90012,96.903163,230064.76,1.337898
6406000,23697.505,19133.768,18786.895,346.8725,-2820.4815,54865.6,-71963.634,364.75572,-149.12789,230652.52,1.3344887
6407000,23701.066,19204.15,18948.48,255.67016,-2870.1657,54783.653,-71941.095,367.89295,109.94756,228611.26,1.3464043
6408000,23704.592,18807.57,18708.411,99.15882,-2837.4202,54714.907,-71962.597,363.23191,-136.12546,230265.18,1.3367335
6409000,23708.159,19377.214,18901.129,476.08475,-2862.1338,54777.856,-71949.331,366.97362,-48.717868,229782.67,1.3395405
6410000,23711.9,18915.849,18601.558,314.29086,-2884.9345,54744.012,-71949.842,361.15731,143.14824,229017.78,1.3440144
6411000,23716.095,19044.409,18720.144,324.26429,-2856.366,54825.808,-71954.505,363.45972,6.6749496,230380.2,1.3360661
6412000,23719.761,19066.024,18708.69,357.33464,-2901.046,54790.784,-71955.262,363.23732,-102.1581,230272.31,1.3366921
6413000,23723.33,18794.41,18690.222,104.1885,-2926.8109,54718.428,-71982.186,362.87876,25.650768,228308.01,1.3481926
6414000,23726.836,18889.058,18746.857,142.20139,-2900.5346,54791.911,-71955.633,363.97835,90.339351,230061.85,1.3379149
6415000,23730.439,19056.833,18786.445,270.38806,-2928.4821,54756.379,-71957.041,364.74698,114.99842,228171.52,1.3489991
6416000,23734.282,18940.234,18648.028,292.20635,-2827.066,54786.61,-71966.655,362.05955,311.07418,229158.8,1.3431873
6417000,23737.895,18878.018,18863.869,14.148273,-2914.9802,54773.845,-71959.188,366.2502,-229.76161,228746.89,1.345606
6418000,23741.439,18819.891,18775.171,44.719798,-2891.2396,54741.803,-71956.354,364.52809,37.3343,228560.99,1.3467004
6419000,23744.991,18781.453,18745.651,35.801873,-2991.3288,54634.514,-71964.352,363.95495,137.27725,228929.08,1.3445351
6420000,23748.545,18997.923,18800.916,197.00714,-2847.5185,54716.059,-71973.005,365.02793,173.16791,229083.91,1.3436264
6421000,23752.369,18820.355,18558.498,261.85692,-2924.33,54693.277,-71961.54,360.32129,-62.031445,229872.02,1.3390198
6422000,23756.575,18968.917,18717.69,251.22727,-2854.4324,54723.929,-71954.294,363.41206,62.548481,229509.3,1.341136
6423000,23760.136,18933.608,18643.096,290.51198,-2808.3234,54694.62,-71943.07,361.96379,125.46355,228877.43,1.3448385
6424000,23763.941,18859.192,18733.702,125.49006,-2895.0517,54683.525,-71946.84,363.72295,114.87057,228433.86,1.3474499
6425000,23767.517,18651.795,18484.324,167.47094,-2858.8847,54686.741,-71950.081,358.88116,42.17598,228080.87,1.3495353
6426000,23771.138,18805.746,18635.28,170.46627,-2847.9879,54659.275,-71952.422,361.81204,-51.105277,227381.23,1.3536877
6427000,23774.982,18929.961,18703.876,226.08444,-2866.4487,54745.661,-71944.605,363.14387,-13.543525,228920.1,1.3445878
6428000,23778.586,18878.848,18719.479,159.36961,-2907.3285,54769.325,-71959.54,363.44679,109.68475,229311.24,1.3422944
6429000,23782.142,18759.694,18691.221,68.472795,-2955.2595,54750.159,-71946.869,362.89816,-4.9775704,229303.48,1.3423397
6430000,23785.663,19003.933,18715.084,288.84918,-2933.0701,54795.949,-71944.487,363.36148,276.71629,228513.74,1.3469789
6431000,23789.187,18682.238,18415.622,266.6157,-2868.518,54751.998,-71955.512,357.54729,-24.97168,229226.59,1.34279
6432000,23793.242,19003.129,18723.702,279.42698,-2856.8399,54857.401,-71941.921,363.52879,-12.855087,230470.69,1.3355415
6433000,23797.318,18728.497,18586.222,142.27486,-2859.001,54810.677,-71940.414,360.85956,216.89159,229478.29,1.3413172
6434000,23800.862,19152.476,18735.152,417.32439,-2866.0076,54837.673,-71936.493,363.75109,14.733627,230528.85,1.3352046
6435000,23804.342,19002.239,18749.411,252.82773,-2865.5083,54735.194,-71953.322,364.02794,225.30026,228031.97,1.3498246
6436000,23807.897,18747.788,18586.2,161.58885,-2907.6813,54714.689,-71945.758,360.85912,-186.50752,228422.87,1.3475147
6437000,23811.523,19018.476,18617.878,400.59795,-2889.8698,54766.201,-71925.113,361.47418,-195.93663,229987.08,1.3383499
6438000,23815.366,18711.819,18752.235,-40.416661,-2927.1645,54792.816,-71953.434,364.08278,8.0107747,229146.72,1.3432581
6439000,23818.912,19004.131,18588.323,415.80723,-2957.4098,54759.496,-71962.144,360.90036,-62.25575,229123.05,1.3433969
6440000,23822.468,18927.436,18738.085,189.35043,-2966.046,54839.437,-71953.649,363.80805,83.119935,229611.47,1.3405392
6441000,23826.026,18856.199,18664.905,191.29396,-2938.1019,54811.35,-71955.288,362.38723,139.43093,229941.49,1.3386152
6442000,23829.554,19155.224,18656.203,499.02136,-2790.1173,54803.608,-71953.112,362.21827,42.112491,230037.86,1.3380544
6443000,23833.565,18875.573,18614.499,261.07437,-2920.4149,54704.746,-71959.623,361.40857,134.99428,227786.98,1.3512764
6444000,23837.635,18939.129,18636.537,302.5918,-2918.1231,54727.225,-71958.7,361.83645,-77.283524,228884.73,1.3447956
6445000,23841.233,19107.666,18822.164,285.50215,-2860.9607,54726.986,-71945.819,365.44047,-31.554184,229288.3,1.3424286
6446000,23844.711,18788.739,18543.199,245.54022,-2875.3204,54783.072,-71955.343,360.02425,165.39002,229308.75,1.3423089
6447000,23848.211,18970.048,18759.936,210.11173,-2842.6225,54768.795,-71966.889,364.23229,234.14794,229528.45,1.3410241
6448000,23851.988,18966.869,18675.093,291.77599,-2894.0067,54849.344,-71959.227,362.58503,-13.785326,230241.54,1.3368707
6449000,23855.723,18905.96,18736.316,169.64389,-2858.6274,54695.34,-71948.38,363.77371,-40.299222,230121.26,1.3375695
6450000,23859.269,19112.201,18874.13,238.07107,-2934.7277,54754.658,-71956.105,366.44942,-166.13567,228928.36,1.3445393
6451000,23862.795,18948.123,18614.623,333.50041,-2984.4382,54795.411,-71955.503,361.41097,9.4210172,228606.46,1.3464326
6452000,23866.317,18943.595,18693.26,250.3345,-2815.9086,54855.591,-71966.372,362.93776,192.25016,230048.04,1.3379952
6453000,23869.852,19077.276,18812.208,265.0685,-2869.7996,54802.132,-71957.116,365.24717,-158.5137,230318.43,1.3364244
6454000,23873.921,18707.583,18598.727,108.85615,-2914.8257,54815.093,-71954.054,361.10234,-12.199715,230207.94,1.3370659
6455000,23877.949,19053.981,18710.166,343.81489,-2873.8389,54755,-71942.278,363.26598,43.657614,229928.83,1.3386889
6456000,23881.484,19251.961,18933.963,317.99775,-2867.3746,54738.896,-71966.411,367.61111,-108.47702,229517.18,1.3410899
6457000,23885.027,19014.213,18873.561,140.65184,-2936.6342,54786.454,-71924.443,366.43837,-104.89846,229743.17,1.3397708
6458000,23888.605,18726.48,18709.469,17.011046,-2851.7741,54776.772,-71980.44,363.25245,-206.15619,229502.76,1.3411742
6459000,23892.442,18717.678,18401.37,316.30775,-2857.4408,54808.388,-71943.491,357.27058,49.40188,229568.24,1.3407916
6460000,23896.16,19010.426,18682.482,327.94435,-2804.9036,54709.086,-71967.069,362.72849,-56.57442,230305.59,1.336499
6461000,23899.747,19072.842,18649.984,422.85707,-2879.8889,54701.946,-71954.042,362.09754,-127.42537,229943.88,1.3386013
6462000,23903.244,18784.66,18508.288,276.37211,-2815.1817,54778.604,-71975.635,359.34644,-85.293156,229920.33,1.3387384
6463000,23906.822,18800.985,18630.869,170.11577,-2817.5956,54778.079,-71981.417,361.7264,-30.08628,228145.23,1.3491546
6464000,23910.37,19068.935,18591.055,477.88041,-2811.1766,54793.511,-71972.838,360.95339,146.52473,229421.1,1.3416516
6465000,23914.434,19079.513,18751.483,328.02988,-2778.2268,54769.102,-71971.699,364.06817,-7.5040287,230483.89,1.3354651
6466000,23918.345,19179.296,18698.694,480.60257,-2841.8557,54866.472,-71952.104,363.04325,-27.737219,230065.7,1.3378925
6467000,23921.826,18774.273,18681.818,92.455129,-2964.7661,54817.938,-71946.816,362.71559,59.20753,229283,1.3424597
6468000,23925.373,19177.8,18850.373,327.42646,-2865.1892,54813.443,-71961.691,365.98817,61.98422,230268.58,1.3367138
6469000,23928.974,18760.618,18440.198,320.42016,-2869.2957,54783.18,-71965.114,358.02444,162.31347,228888.51,1.3447734
6470000,23932.782,19080.251,18758.048,322.20266,-2842.2865,54787.377,-71958.348,364.19564,-236.17965,230435.5,1.3357455
6471000,23936.452,18927.099,18696.068,231.03164,-2854.6185,54705.417,-71958.187,362.99226,-7.5921461,229601.08,1.3405999
6472000,23939.998,18830.549,18542.385,288.16431,-2904.4118,54690.229,-71971.911,360.00844,218.85296,229737.3,1.339805
6473000,23943.528,18876.765,18599.627,277.13867,-2879.0922,54751.78,-71948.48,361.11982,66.973433,229922.41,1.3387263
6474000,23947.042,18783.614,18636.544,147.06965,-2883.8281,54681.895,-71958.528,361.83659,2.4076484,229284.3,1.342452
6475000,23950.574,18979.546,18749.907,229.63915,-2805.0426,54783.934,-71956.006,364.03758,83.85762,229956.8,1.3385261
6476000,23954.703,18828.016,18590.003,238.01313,-2845.8189,54737.477,-71957.763,360.93297,44.702798,229306.26,1.3423235
6477000,23958.631,19145.531,18868.333,277.19854,-2832.0676,54790.058,-71971.072,366.33686,146.42371,230135.88,1.3374845
6478000,23962.126,18524.673,18501.452,23.221576,-2797.859,54750.734,-71984.855,359.21371,165.92511,229177.89,1.3430754
6479000,23965.625,19079.066,18860.38,218.6866,-2883.8691,54767.133,-71969.327,366.18245,-109.36355,229894.53,1.3388887
6480000,23969.205,18970.086,18548.546,421.53937,-2910.524,54787.407,-71958.494,360.12807,-208.11816,229826.42,1.3392854
6481000,23973.075,18886.235,18744.824,141.41076,-2809.6351,54772.628,-71946.288,363.93889,106.44554,229962.81,1.3384911
6482000,23976.766,18993.084,18822.639,170.44548,-2877.4507,54803.492,-71970.35,365.4497,-82.384515,230385.88,1.3360332
6483000,23980.29,19168.168,18723.054,445.11394,-2896.256,54714.224,-71940.31,363.51621,-2.481015,229885.57,1.3389408
6484000,23983.801,18757.708,18614.181,143.52686,-2894.6644,54695.219,-71946.539,361.40239,116.03694,228834.95,1.3450882
6485000,23987.28,18639.715,18561.716,77.999727,-2944.3439,54791.134,-71966.355,360.38376,-119.87704,229797.8,1.3394522
6486000,23990.998,18884.482,18615.678,268.80309,-2913.438,54756.095,-71956.484,361.43147,-40.141211,229839.86,1.3392071
6487000,23995.244,18992.391,18892.045,100.34574,-2882.3512,54741.717,-71977.191,366.79725,-42.971986,228769.34,1.3454739
6488000,23999.054,18705.418,18712.785,-7.367429,-3015.7523,54745.813,-71954.051,363.31684,-90.676912,229685.67,1.3401062
6489000,24002.595,18539.862,18511.5,28.362285,-2872.6101,54634.716,-71948.239,359.40879,40.923852,228502.6,1.3470445
6490000,24006.103,19091.626,18720.111,371.51463,-2853.8936,54688.23,-71953.746,363.45908,192.31475,229093.88,1.3435679
6491000,24009.617,18927.68,18693.429,234.25097,-2953.1975,54646.655,-71938.116,362.94103,20.881195,228207.96,1.3487837
6492000,24013.405,18778.084,18475.45,302.63383,-2923.6024,54743.983,-71967.14,358.70888,232.9463,229817.63,1.3393366
6493000,24017.058,19171.945,18770.918,401.02673,-2915.0148,54808.189,-71965.358,364.44551,36.042449,229340.19,1.3421249
6494000,24020.584,18874.948,18713.422,161.5257,-2947.1881,54794.479,-71956.196,363.3292,-90.05812,229694.33,1.3400556
6495000,24024.115,18959.625,18632.327,327.29791,-2891.8228,54835.238,-71957.012,361.7547,-55.733523,230652.88,1.3344866
6496000,24027.713,19270.188,18877.223,392.96501,-2875.124,54767.755,-71954.062,366.50947,-106.84525,229900.63,1.3388532
6497000,24031.331,19093.524,18871.599,221.9254,-2837.6255,54725.128,-71946.2,366.40027,294.511,229731.8,1.339837
6498000,24035.512,18733.135,18456.154,276.98019,-2875.75,54742.29,-71950.044,358.33424,161.57622,229152.58,1.3432237
6499000,24039.265,19022.624,18672.299,350.32466,-2851.8275,54675.983,-71951.346,362.53078,33.221719,230068.45,1.3378765
6500000,24042.761,18884.367,18650.484,233.88301,-2865.0718,54792.9,-71958.188,362.10724,104.29585,230284.72,1.3366201
6501000,24046.257,18779.33,18586.502,192.82815,-2874.6722,54737.984,-71948.4,360.86499,-11.989857,229813.76,1.3393592
6502000,24049.79,19186.258,19046.203,140.05522,-2849.2651,54728.994,-71962.078,369.79029,9.3420841,229540.21,1.3409554
6503000,24053.662,18951.568,18838.992,112.57565,-2778.4865,54754.096,-71975.753,365.7672,178.08889,229538.41,1.3409659
6504000,24057.317,18699.291,18649.794,49.496813,-2782.6187,54709.288,-71958.696,362.09383,9.859062,229185.07,1.3430333
6505000,24061.228,18833.629,18573.336,260.2927,-2897.5863,54746.704,-71955.925,360.60937,-138.88285,229838.26,1.3392165
6506000,24064.749,18908.454,18600.094,308.35954,-2861.8392,54703.61,-71958.321,361.12889,155.1107,229829.37,1.3392683
6507000,24068.273,18523.032,18415.802,107.22989,-2814.3751,54642.811,-71958.12,357.55078,143.96983,228862.66,1.3449253
6508000,24072.073,19100.903,18781.407,319.49651,-2809.4848,54694.973,-71940.489,364.64915,99.240035,230148.15,1.3374132
6509000,24076.209,18786.234,18579.024,207.21009,-2885.1065,54726.616,-71954.081,360.7198,43.322567,229821.21,1.3393158
6510000,24079.909,18895.796,18683.291,212.50531,-2861.4253,54715.028,-71947.913,362.74419,141.24372,227910.52,1.350544
6511000,24083.458,19198.614,18725.337,473.27677,-2933.8991,54819.005,-71962.967,363.56054,-130.57279,229701.04,1.3400165
6512000,24086.949,18827.38,18691.972,135.40818,-2857.8675,54728.868,-71969.713,362.91273,88.738548,229920.62,1.3387368
6513000,24090.576,19159.942,18831.295,328.64641,-2872.7635,54708.637,-71960.49,365.61776,-250.8841,230224.51,1.3369696
6514000,24094.432,18906.611,18489.563,417.04805,-2908.1116,54801.857,-71954.379,358.98289,-197.44611,231573.57,1.329181
6515000,24098.026,18593.509,18506.271,87.238418,-2931.4508,54771.017,-71976.63,359.30727,-205.3035,228947.95,1.3444243
6516000,24101.643,18912.094,18701.512,210.58144,-2872.1463,54747.854,-71975.158,363.09797,-23.774093,230007.62,1.3382304
6517000,24105.229,18780.26,18536.623,243.63615,-2930.4261,54788.674,-71974.912,359.89658,18.490861,229615.46,1.3405159
6518000,24108.766,19097.225,18574.442,522.783,-2831.5731,54776.987,-71962.047,360.63084,26.878198,230256.09,1.3367863
6519000,24112.705,18889.369,18630.154,259.21507,-2897.0517,54862.858,-71959.324,361.71251,139.50708,230049.86,1.3379846
6520000,24116.856,19124.427,18778.991,345.43631,-2933.9305,54758.382,-71967.275,364.60224,285.93441,228990.19,1.3441763
6521000,24120.444,18874.952,18775.783,99.168844,-2893.7575,54765.055,-71962.479,364.53996,107.06766,228618.63,1.3463609
6522000,24123.938,19166.457,18838.532,327.92495,-2965.247,54791.553,-71948.341,365.75827,47.625555,230108.01,1.3376465
6523000,24127.403,18882.358,18469.021,413.33635,-2863.8727,54776.881,-71935.501,358.58406,66.780462,230976.29,1.3326181
6524000,24131.096,18834.308,18565.022,269.28652,-2884.2196,54756.485,-71946.203,360.44795,92.741091,229622.01,1.3404777
6525000,24134.98,18955.209,18664.771,290.43796,-2881.2659,54697.302,-71940.004,362.38463,-75.240825,229685.47,1.3401073
6526000,24138.536,18948.41,18810.354,138.05647,-2991.9207,54722.57,-71952.181,365.21118,230.2646,227699.23,1.3517972
6527000,24142.025,18999.652,18774.707,224.94413,-2925.3237,54680.351,-71966.227,364.51908,-24.172871,228410.41,1.3475882
6528000,24145.561,18873.25,18782.113,91.13717,-2947.8075,54743.615,-71963.565,364.66287,27.697124,229135.76,1.3433223
6529000,24149.091,18888.35,18738.785,149.56497,-2904.9908,54678.993,-71931.677,363.82164,183.56142,228038.88,1.3497838
6530000,24153.068,18747.728,18543.142,204.58682,-2973.7645,54794.92,-71921.298,360.02313,-183.43842,228850.75,1.3449953
6531000,24157.252,18921.138,18745.069,176.06985,-2877.9522,54648.568,-71939.837,363.94364,240.9552,228637.19,1.3462516
6532000,24160.772,18892.926,18698.412,194.51409,-2849.73,54707,-71946.434,363.03778,127.34176,229287.08,1.3424358
6533000,24164.298,18698.447,18534.533,163.91425,-2888.7745,54604.649,-71919.841,359.85599,-23.525713,229252.48,1.3426384
6534000,24167.843,18634.812,18621.62,13.19132,-2925.7257,54666.46,-71929.015,361.54683,-97.849719,229308.89,1.3423081
6535000,24171.57,19210.748,18969.621,241.12624,-2866.0258,54650.432,-71931.832,368.30343,212.80182,228702.2,1.3458689
6536000,24175.416,18830.176,18705.299,124.87615,-3005.2239,54658.902,-71958.998,363.1715,40.349577,229296.37,1.3423814
6537000,24178.986,18655.538,18536.279,119.25888,-2954.5433,54743.04,-71944.747,359.88989,-34.428424,228060.18,1.3496577
6538000,24182.545,18925.691,18688.225,237.46535,-2907.2793,54712.014,-71948.467,362.83999,20.166326,228410.81,1.3475859
6539000,24186.074,18805.911,18640.716,165.19475,-2917.2476,54675.072,-71949.102,361.91758,11.507782,229808.03,1.3393926
6540000,24189.569,18695.672,18575.126,120.54611,-2992.3266,54683.017,-71936.276,360.64413,-53.099549,228200.26,1.3488292
6541000,24193.638,19098.955,18731.972,366.98287,-2944.182,54736.226,-71942.096,363.68936,-195.29693,228990.4,1.344175
6542000,24197.632,18799.662,18807.982,-8.3192491,-2934.8186,54658.696,-71936.006,365.16512,-18.609553,228388.99,1.3477146
6543000,24201.188,18773.442,18687.131,86.310708,-2901.0623,54685.525,-71945.363,362.81876,134.59696,228130.65,1.3492408
6544000,24204.701,18942.509,18669.767,272.74216,-2971.5213,54647.011,-71954.646,362.48162,-56.511412,227482.97,1.3530823
6545000,24208.234,18723.448,18602.548,120.9002,-2959.8462,54740.8,-71936.668,361.17654,116.08316,228091.15,1.3494744
6546000,24211.961,19001.083,18750.558,250.52543,-2926.6148,54665.535,-71948.399,364.05021,-107.21589,229627.24,1.3404472
6547000,24215.78,19016.934,18752.765,264.16858,-2852.2511,54747.981,-71952.17,364.09307,115.96148,229236.23,1.3427336
6548000,24219.348,18835.195,18491.624,343.57085,-2993.6932,54788.079,-71918.4,359.0229,-113.10087,229065.09,1.3437368
6549000,24222.921,19128.484,18814.964,313.51991,-2851.8117,54708.749,-71939.538,365.30069,240.04465,229563.27,1.3408207
6550000,24226.381,18645.954,18584.414,61.540272,-2856.4457,54628.884,-71955.733,360.82446,-150.9661,228165,1.3490377
6551000,24229.904,18994.578,18756.156,238.42209,-3014.107,54741.551,-71940.595,364.1589,46.533761,229342.07,1.3421139
